,text,sentiment,labels
2778,lots of reports of system failures delaying flights over the last week. currently sitting on the tarmac at ogg for over an hour.,negative,0
2779,"however, is completely under your control—the price was and still is displayed on",negative,0
2780,can you tell me how to file a claim for clothing that had to be purchased?,negative,0
2781,comically on the return flight from ase there were two united flights boarding at adjacent gates and not clear which plane to board,negative,0
2782,grk13575m is the file reference,negative,0
2783,we would...how do i contact you to discuss? a few poor experiences with customer service but would give it a shot!,negative,0
2784,"ua 746. pacific rim and date night cut out. not constantly or randomly, but one spot, repeatably.",negative,0
2785,been trying since 1230 to file a report.,negative,0
2786,i send an email about my bad experience and you send back a generic response.  yet another reason why i'll never fly with you again.,negative,0
2787,here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,negative,0
2788,"is horrible!! they lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",negative,0
2789,"i don't care that a  link showed me a \""wrong\"" price on your site—it's your site & responsibility to ensure correctness.",negative,0
2790,"he needs to get to home the 24th, they're telling him it'll be the 25th @ night. is there compensation or anything that can be done?",negative,0
2791,“  the baggage fee is waived for premier members. please see  ^jp” what's the point of membership?,negative,0
2792,wonderful bag claim people - finally have my bag. but why did i catch earlier flight? original flight just landed.,negative,0
2793,dmed you. thank you,negative,0
2794,"3 days late flightr and my bag has not left iad, united is not helping at all. everyone tells me a different story",negative,0
2795,how do you lose a gate checked bag den to ord? direct flight. ugh.,negative,0
2796,"caught earlier flight to ord. gate checked bag, and you've lost it at o'hare. original flight lands in 20minutes.",negative,0
2797,can you please follow for a dm on a missing bag?,negative,0
2798,i left an item on the plane and have been calling non stop and no one has been answering can you please help,negative,0
2799,what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on saturday?,negative,0
2800,where's my damn bag??,negative,0
2801,well someone should tell that to the employees at the denver baggage claim. still no bag!!!!,negative,0
2802,diverted and missed our connecting flight. was just told that my bag is on it's way to msy. if you only had people that cared,negative,0
2803,male agnt in las threatens canadian cust when cust takes pic of him at gate after agents announce can't help rebook.,negative,0
2804,we just want to go home tonight - why did you cancelled flight the last leg of our reserv. w/out our permission??!,negative,0
2805,stressed and rude agents. overwhelmed by delyd flight las-den 1657. yelling at several people. not pretty. this is,negative,0
2806,landed in boston at 9 last night.  the 15 hours of traveling was rough tho.,negative,0
2807,fail you cancelled flightled our flight frm gjt and then used our reserv home to iah (from sea) for reflight booking problems w/out our permission!!,negative,0
2808,has made my no fly list. other airlines wait when connector late flight. stuck in iah.,negative,0
2809,"also, the mere fact that i have to go online to issue a statement vice calling and talking to some directly is one good example.",negative,0
2810,i have a weekend of dealing with your company that would say otherwise.,negative,0
2811,now what?!?  flight was gone when i got off plane!,negative,0
2812,"the proper response: sorry for your wait, what flight # were you on so we can look into the issue. that's how  would handle.",negative,0
2813,your customer service is terrible! stood inline 3 hours no flights and 4 hours late flightr still no bag,negative,0
2814,so you are inadequate by accident?,negative,0
2815,boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag.,negative,0
2816,agent in las letting 20 customers know they can't help them rebook delayed flight to den,negative,0
2817,empathizes w/ my disappointment that 1stclass flight w/nonworking entertainmnt is worth $50.,negative,0
2818,...and when that doesn't work...,negative,0
2819,searched for mileage tickets to bom couldn't find a single one is saver awards - i see how you play.  earn miles but can't use them.,negative,0
2820,"flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",negative,0
2821,that's not the issue. the fact that no one even called (despite promises) to confirm the bag's location is.,negative,0
2822,still waiting to hear back. my wallet was stolen from one of your planes so would appreciate a resolution here,negative,0
2823,or  has lost my baggage… heard different things from different employees of   has said nothing.,negative,0
2824,"cs thinks that miles can repair the damage done, it will be interesting if they travel in  and exp the worst flight ever!",negative,0
2825,i am signed up for notifications. this is the first trip i was not updated on. not sure why this happened.,negative,0
2826,that is not in line with your responses here. and now i'm waiting until tomorrow morning because all the flights are overbooked.,negative,0
2827,"i took the exact same aircraft in to lax 3 days ago. it fit, no problem. the agent today told some nonsense about a policy change",negative,0
2828,your helpful agents in club helped.  i am just out baggage fees and a night of my life.stop doing business with,negative,0
